emp.var.rate,cons.price.idx,euribor3m,duration,poutcome_n
1.1,93.994,4.857,83.0,0.0
1.4,93.918,4.962,145.0,0.0
-0.1,93.2,4.191,386.0,0.0
-1.8,92.843,1.614,195.0,0.0
1.4,93.918,4.968,114.0,0.0
-1.8,92.893,1.334,208.0,0.0
1.4,94.465,4.959,34.0,0.0
-0.1,93.2,4.076,143.0,0.0
-0.1,93.2,4.191,92.0,0.0
1.1,93.994,4.858,252.0,0.0
1.4,93.444,4.963,161.0,0.0
-0.1,93.2,4.191,55.0,1.0
1.4,93.444,4.962,165.0,0.0
-2.9,92.201,0.873,738.0,0.0
1.4,94.465,4.958,361.0,0.0
1.4,93.444,4.97,244.0,0.0
1.4,94.465,4.961,106.0,0.0
1.4,93.444,4.968,199.0,0.0
-1.1,94.199,0.878,134.0,0.0
-1.8,92.893,1.25,152.0,0.0
1.1,93.994,4.857,117.0,0.0
-1.8,93.075,1.41,772.0,0.0
1.4,94.465,4.864,157.0,0.0
1.4,93.444,4.964,45.0,0.0
1.1,93.994,4.856,650.0,0.0
1.4,94.465,4.865,369.0,0.0
1.4,93.918,4.961,88.0,0.0
1.4,93.444,4.963,243.0,0.0
1.4,93.444,4.968,335.0,0.0
1.4,93.918,4.957,420.0,0.0
-1.7,94.055,0.715,46.0,0.0
1.1,93.994,4.857,97.0,0.0
1.4,93.444,4.968,131.0,0.0
1.4,93.444,4.963,264.0,0.0
1.4,93.444,4.968,165.0,0.0
1.4,93.918,4.963,100.0,0.0
1.4,94.465,4.961,256.0,0.0
1.4,93.918,4.961,1281.0,0.0
-3.4,92.431,0.743,99.0,2.0
1.4,93.918,4.968,30.0,0.0
1.4,93.918,4.963,984.0,0.0
-2.9,92.201,0.861,300.0,0.0
-1.8,93.075,1.423,226.0,0.0
1.4,94.465,4.959,94.0,0.0
1.4,93.918,4.957,570.0,0.0
-1.8,92.893,1.299,282.0,0.0
1.1,93.994,4.858,29.0,0.0
1.4,93.918,4.963,221.0,0.0
1.4,93.444,4.966,63.0,0.0
1.4,93.444,4.967,224.0,0.0
-1.8,92.893,1.266,133.0,1.0
1.1,93.994,4.858,18.0,0.0
1.4,93.444,4.963,81.0,0.0
1.4,94.465,4.866,115.0,0.0
1.4,93.918,4.962,624.0,0.0
-1.8,93.075,1.453,226.0,0.0
1.4,93.444,4.963,59.0,0.0
1.1,93.994,4.856,297.0,0.0
1.4,93.918,4.968,395.0,0.0
-1.1,94.199,0.879,156.0,0.0
1.4,93.918,4.963,184.0,0.0
1.1,93.994,4.857,184.0,0.0
-2.9,92.201,0.873,489.0,0.0
1.1,93.994,4.855,141.0,0.0
1.4,93.444,4.963,113.0,0.0
-2.9,92.963,1.262,135.0,0.0
-0.1,93.2,4.021,127.0,1.0
-2.9,92.963,1.262,116.0,0.0
-2.9,92.201,0.859,395.0,0.0
1.1,93.994,4.857,66.0,0.0
1.1,93.994,4.858,470.0,0.0
-0.1,93.2,4.076,667.0,0.0
-1.8,93.075,1.445,216.0,0.0
-1.7,94.055,0.742,288.0,0.0
1.4,93.918,4.968,52.0,0.0
1.1,93.994,4.86,109.0,0.0
1.4,93.918,4.961,118.0,0.0
1.4,93.444,4.964,120.0,0.0
1.4,94.465,4.959,9.0,0.0
1.1,93.994,4.855,208.0,0.0
1.4,93.444,4.962,140.0,0.0
-1.8,92.893,1.281,197.0,0.0
1.1,93.994,4.86,72.0,0.0
1.4,93.918,4.961,44.0,0.0
-0.1,93.2,4.153,47.0,0.0
1.1,93.994,4.857,226.0,0.0
1.4,93.918,4.959,219.0,0.0
-0.1,93.798,4.912,150.0,0.0
1.4,93.918,4.961,146.0,0.0
1.4,93.444,4.963,132.0,0.0
1.1,93.994,4.856,217.0,0.0
1.4,94.465,4.959,114.0,0.0
1.4,93.918,4.968,181.0,0.0
-1.8,92.893,1.281,25.0,0.0
1.4,94.465,4.961,174.0,0.0
1.4,94.465,4.961,412.0,0.0
1.4,93.918,4.958,353.0,0.0
-0.1,93.2,4.191,212.0,0.0
-1.8,93.075,1.479,376.0,0.0
1.4,93.444,4.968,126.0,0.0
1.4,93.918,4.966,108.0,0.0
-1.1,94.767,1.046,138.0,2.0
1.4,93.918,4.962,183.0,0.0
-3.4,92.649,0.714,366.0,1.0
1.4,93.444,4.967,81.0,0.0
-1.8,92.893,1.327,83.0,0.0
-1.8,92.893,1.344,83.0,1.0
-1.8,92.893,1.266,346.0,0.0
1.4,93.444,4.964,11.0,0.0
-3.4,92.649,0.714,227.0,0.0
1.4,93.918,4.957,705.0,0.0
1.1,93.994,4.857,574.0,0.0
-0.1,93.2,4.021,58.0,1.0
-1.7,94.055,0.739,193.0,1.0
1.4,93.918,4.963,475.0,0.0
1.1,93.994,4.857,256.0,0.0
1.1,93.994,4.856,19.0,0.0
1.1,93.994,4.856,276.0,0.0
-1.8,92.893,1.354,520.0,2.0
1.1,93.994,4.857,812.0,0.0
1.4,93.918,4.957,837.0,0.0
1.1,93.994,4.855,102.0,0.0
-2.9,92.469,1.048,116.0,0.0
1.4,93.918,4.958,177.0,0.0
-1.8,93.369,0.636,169.0,0.0
1.1,93.994,4.859,557.0,0.0
-0.1,93.2,4.021,33.0,0.0
1.4,93.918,4.963,252.0,0.0
-0.1,93.2,4.191,128.0,0.0
1.4,93.444,4.966,231.0,0.0
1.4,93.918,4.961,96.0,0.0
1.4,94.465,4.864,55.0,0.0
-1.8,92.893,1.281,431.0,0.0
-2.9,92.201,0.859,147.0,1.0
-1.8,92.893,1.299,57.0,0.0
1.4,93.444,4.968,231.0,0.0
-1.8,92.893,1.334,477.0,0.0
-1.8,92.893,1.327,388.0,1.0
1.1,93.994,4.857,145.0,0.0
1.4,93.444,4.967,240.0,0.0
-2.9,92.201,0.861,80.0,1.0
-0.1,93.2,4.153,162.0,0.0
1.1,93.994,4.859,251.0,0.0
1.1,93.994,4.857,66.0,0.0
1.4,94.465,4.959,14.0,0.0
-1.8,92.893,1.27,110.0,0.0
-1.7,94.027,0.89,5.0,2.0
1.4,94.465,4.96,88.0,0.0
-1.8,92.893,1.327,93.0,0.0
1.1,93.994,4.857,298.0,0.0
-1.8,92.893,1.291,81.0,0.0
-1.8,92.893,1.299,802.0,0.0
-1.8,93.075,1.405,393.0,0.0
1.4,93.918,4.96,518.0,0.0
1.4,93.444,4.964,64.0,0.0
1.4,93.444,4.963,148.0,0.0
-0.1,93.2,4.12,161.0,0.0
1.4,94.465,4.959,152.0,0.0
1.4,93.444,4.963,224.0,0.0
1.4,93.918,4.962,71.0,0.0
1.1,93.994,4.857,233.0,0.0
-1.8,93.075,1.405,239.0,0.0
1.4,93.444,4.963,22.0,0.0
-1.8,92.893,1.281,829.0,1.0
1.1,93.994,4.855,63.0,0.0
-2.9,92.201,0.851,377.0,2.0
1.1,93.994,4.86,203.0,0.0
1.4,94.465,4.961,73.0,0.0
1.4,94.465,4.959,105.0,0.0
-1.8,92.893,1.264,269.0,1.0
-1.8,92.893,1.313,211.0,0.0
-0.1,93.2,4.153,110.0,0.0
1.1,93.994,4.856,514.0,0.0
-1.8,93.075,1.405,293.0,2.0
-1.8,93.075,1.435,464.0,0.0
-1.8,93.749,0.645,888.0,2.0
1.1,93.994,4.855,210.0,0.0
1.4,93.918,4.96,175.0,0.0
1.4,93.918,4.961,1186.0,0.0
-0.1,93.2,4.076,72.0,1.0
-1.8,92.893,1.291,15.0,0.0
-1.8,92.893,1.313,247.0,0.0
1.4,93.444,4.963,98.0,0.0
-1.8,93.075,1.405,97.0,0.0
1.4,93.444,4.97,482.0,0.0
1.4,93.918,4.963,535.0,0.0
1.4,93.918,4.955,305.0,0.0
1.1,93.994,4.856,324.0,0.0
1.4,93.918,4.968,61.0,0.0
1.1,93.994,4.857,154.0,0.0
1.4,93.444,4.964,176.0,0.0
1.4,93.918,4.958,125.0,0.0
1.1,93.994,4.857,79.0,0.0
-0.1,93.2,4.12,308.0,0.0
1.1,93.994,4.864,47.0,0.0
1.1,93.994,4.857,109.0,0.0
-2.9,92.963,1.262,53.0,1.0
1.1,93.994,4.857,57.0,0.0
-1.8,92.893,1.334,170.0,0.0
-1.8,93.876,0.697,641.0,0.0
1.1,93.994,4.857,411.0,0.0
1.4,93.444,4.964,158.0,0.0
-1.8,92.893,1.25,12.0,0.0
-2.9,92.201,0.851,217.0,1.0
1.4,94.465,4.947,135.0,0.0
-1.1,94.601,1.043,170.0,1.0
-1.8,93.075,1.41,100.0,0.0
1.1,93.994,4.857,335.0,0.0
-1.7,94.027,0.898,486.0,1.0
1.1,93.994,4.86,71.0,0.0
1.1,93.994,4.855,92.0,0.0
1.4,93.444,4.965,48.0,0.0
1.4,94.465,4.958,89.0,0.0
1.4,94.465,4.958,160.0,0.0
1.4,93.918,4.96,475.0,0.0
1.4,94.465,4.961,87.0,0.0
1.1,93.994,4.857,368.0,0.0
-0.1,93.2,4.076,329.0,0.0
1.4,93.444,4.963,62.0,0.0
1.1,93.994,4.857,176.0,0.0
-1.8,92.893,1.327,175.0,0.0
-0.1,93.2,4.153,40.0,0.0
-0.1,93.2,4.191,560.0,0.0
-1.8,92.893,1.281,39.0,2.0
-1.8,92.893,1.334,68.0,0.0
1.4,93.444,4.966,254.0,0.0
1.4,94.465,4.865,123.0,0.0
-0.1,93.2,4.153,72.0,0.0
1.1,93.994,4.857,206.0,0.0
1.4,93.918,4.96,1467.0,0.0
1.1,93.994,4.858,648.0,0.0
1.1,93.994,4.864,113.0,0.0
1.4,93.444,4.965,529.0,0.0
1.4,93.444,4.968,339.0,0.0
-2.9,92.963,1.262,541.0,0.0
-3.4,92.649,0.714,350.0,2.0
1.1,93.994,4.86,145.0,0.0
1.1,93.994,4.857,160.0,0.0
-1.8,92.893,1.244,504.0,0.0
-0.1,93.2,4.076,171.0,1.0
1.1,93.994,4.864,395.0,0.0
-0.1,93.2,4.021,481.0,0.0
-0.1,93.2,4.076,267.0,0.0
1.1,93.994,4.856,76.0,0.0
1.4,93.444,4.965,135.0,0.0
-0.1,93.2,4.021,93.0,0.0
1.1,93.994,4.858,161.0,0.0
-2.9,92.469,1.029,625.0,1.0
1.1,93.994,4.859,1408.0,0.0
1.4,94.465,4.967,264.0,0.0
1.4,93.918,4.963,502.0,0.0
1.4,93.444,4.963,250.0,0.0
1.4,93.918,4.96,1089.0,0.0
1.1,93.994,4.857,25.0,0.0
1.4,94.465,4.967,334.0,0.0
1.4,93.444,4.965,79.0,0.0
1.4,93.444,4.965,134.0,0.0
-1.8,92.893,1.313,87.0,1.0
1.1,93.994,4.857,145.0,0.0
-1.8,93.075,1.498,743.0,0.0
1.4,93.918,4.963,179.0,0.0
1.4,93.918,4.957,771.0,0.0
-1.8,92.893,1.291,88.0,2.0
-1.7,94.215,0.81,294.0,1.0
-1.1,94.601,0.977,251.0,1.0
1.1,93.994,4.864,388.0,0.0
1.1,93.994,4.858,322.0,0.0
1.4,93.918,4.961,70.0,0.0
1.4,93.918,4.962,241.0,0.0
-0.1,93.2,4.191,128.0,0.0
-1.8,92.893,1.244,113.0,0.0
1.4,93.444,4.965,72.0,0.0
1.4,93.444,4.966,218.0,0.0
1.4,93.918,4.963,162.0,0.0
-0.1,93.2,4.153,67.0,1.0
-1.8,92.893,1.291,220.0,0.0
1.1,93.994,4.858,544.0,0.0
-1.8,93.075,1.365,196.0,2.0
-3.4,92.379,0.797,219.0,0.0
1.1,93.994,4.857,408.0,0.0
-1.1,94.199,0.881,201.0,0.0
-0.1,93.2,4.076,68.0,0.0
1.4,93.918,4.962,73.0,0.0
-1.8,92.893,1.266,69.0,2.0
-2.9,92.963,1.268,800.0,0.0
1.4,93.444,4.965,277.0,0.0
-1.8,92.893,1.299,490.0,0.0
-1.8,93.075,1.41,130.0,0.0
1.1,93.994,4.864,212.0,0.0
-1.8,92.893,1.266,261.0,0.0
-1.8,93.075,1.406,67.0,0.0
1.1,93.994,4.86,828.0,0.0
1.1,93.994,4.855,92.0,0.0
1.1,93.994,4.855,284.0,0.0
-3.4,92.649,0.714,89.0,2.0
1.1,93.994,4.856,428.0,0.0
1.4,94.465,4.961,117.0,0.0
-0.1,93.2,4.076,133.0,0.0
1.1,93.994,4.856,101.0,0.0
-1.8,92.893,1.25,173.0,0.0
-1.8,92.893,1.354,220.0,0.0
1.4,94.465,4.967,194.0,0.0
1.4,93.444,4.964,216.0,0.0
1.4,94.465,4.865,255.0,0.0
-1.8,93.876,0.682,152.0,2.0
1.4,93.918,4.962,249.0,0.0
1.4,94.465,4.959,1094.0,0.0
-1.8,93.075,1.405,438.0,0.0
-1.8,92.893,1.264,144.0,0.0
1.4,93.918,4.961,598.0,0.0
1.1,93.994,4.856,190.0,0.0
1.4,93.918,4.958,309.0,0.0
1.1,93.994,4.86,140.0,0.0
1.4,93.444,4.965,306.0,0.0
1.4,93.918,4.963,115.0,0.0
1.1,93.994,4.858,504.0,0.0
1.4,93.918,4.96,270.0,0.0
1.4,93.444,4.963,656.0,0.0
1.4,93.918,4.961,150.0,0.0
1.4,93.918,4.961,52.0,0.0
1.4,94.465,4.865,612.0,0.0
-3.4,92.379,0.768,153.0,2.0
-1.8,93.075,1.405,12.0,1.0
1.1,93.994,4.857,445.0,0.0
-1.8,92.893,1.291,1062.0,0.0
-1.8,93.369,0.652,154.0,1.0
-0.1,93.2,4.021,82.0,0.0
1.4,94.465,4.865,402.0,0.0
1.1,93.994,4.86,12.0,0.0
-1.1,94.199,0.881,337.0,2.0
1.1,93.994,4.857,94.0,0.0
-1.8,93.075,1.372,80.0,0.0
-1.8,92.893,1.299,101.0,1.0
-1.7,94.055,0.72,278.0,2.0
-2.9,92.469,1.007,123.0,0.0
-1.8,93.075,1.405,121.0,0.0
1.4,93.918,4.958,637.0,0.0
1.1,93.994,4.858,78.0,0.0
1.4,93.444,4.964,67.0,0.0
1.1,93.994,4.857,135.0,0.0
-0.1,93.2,4.076,290.0,0.0
1.4,93.444,4.963,79.0,0.0
-1.8,93.075,1.415,264.0,0.0
-1.8,92.893,1.299,214.0,1.0
-1.8,92.893,1.281,529.0,0.0
1.4,94.465,4.866,283.0,0.0
1.1,93.994,4.864,407.0,0.0
1.4,93.444,4.966,191.0,0.0
-1.8,93.075,1.41,570.0,0.0
-1.8,92.893,1.327,83.0,0.0
1.4,93.918,4.963,18.0,0.0
1.1,93.994,4.859,145.0,0.0
1.4,93.918,4.963,256.0,0.0
-1.8,92.893,1.266,506.0,0.0
-1.8,92.893,1.299,340.0,1.0
1.4,93.918,4.962,57.0,0.0
-2.9,92.201,0.861,162.0,1.0
1.4,93.444,4.964,177.0,0.0
1.4,93.918,4.958,740.0,0.0
-1.8,93.075,1.405,204.0,0.0
-1.1,94.601,0.982,143.0,0.0
1.1,93.994,4.856,92.0,0.0
-2.9,92.963,1.262,159.0,1.0
-1.8,92.893,1.264,377.0,0.0
-1.8,92.893,1.266,149.0,0.0
-1.8,92.893,1.299,26.0,0.0
-2.9,92.963,1.266,492.0,0.0
1.1,93.994,4.857,27.0,0.0
1.1,93.994,4.857,570.0,0.0
1.1,93.994,4.857,287.0,0.0
1.1,93.994,4.857,366.0,0.0
1.4,93.918,4.958,536.0,0.0
1.4,93.918,4.957,207.0,0.0
-1.8,92.893,1.291,106.0,0.0
-1.8,93.075,1.41,228.0,0.0
1.4,93.918,4.963,106.0,0.0
1.4,94.465,4.866,52.0,0.0
-1.8,92.893,1.244,78.0,0.0
1.4,94.465,4.864,236.0,0.0
-1.8,92.893,1.327,332.0,0.0
-1.8,92.893,1.291,147.0,1.0
-3.4,92.431,0.739,98.0,0.0
-1.8,93.075,1.415,139.0,0.0
1.1,93.994,4.857,744.0,0.0
1.4,93.444,4.963,168.0,0.0
1.4,93.444,4.965,132.0,0.0
1.1,93.994,4.855,74.0,0.0
1.1,93.994,4.856,71.0,0.0
-0.1,93.2,4.191,578.0,0.0
-1.8,92.893,1.27,187.0,2.0
1.4,93.918,4.958,69.0,0.0
-1.8,92.843,1.703,161.0,0.0
-1.8,93.075,1.365,267.0,1.0
1.1,93.994,4.859,160.0,0.0
1.1,93.994,4.86,284.0,0.0
1.1,93.994,4.857,290.0,0.0
1.1,93.994,4.86,348.0,0.0
1.4,93.918,4.968,15.0,0.0
-2.9,92.963,1.26,88.0,0.0
1.4,93.444,4.965,191.0,0.0
1.1,93.994,4.859,1328.0,0.0
-1.8,93.075,1.405,158.0,0.0
-0.1,93.2,4.021,48.0,0.0
1.1,93.994,4.86,301.0,0.0
-2.9,92.201,0.859,210.0,1.0
1.4,94.465,4.947,198.0,0.0
-3.4,92.649,0.72,566.0,1.0
1.1,93.994,4.857,314.0,0.0
1.1,93.994,4.859,243.0,0.0
-1.8,93.075,1.405,231.0,0.0
1.4,93.918,4.962,1669.0,0.0
-1.8,93.369,0.635,189.0,0.0
1.4,94.465,4.961,230.0,0.0
-1.8,92.893,1.266,141.0,0.0
-1.7,94.215,0.782,609.0,2.0
-0.1,93.2,4.191,79.0,1.0
1.1,93.994,4.855,185.0,0.0
1.4,93.444,4.965,112.0,0.0
1.4,93.444,4.97,108.0,0.0
-1.8,93.075,1.483,173.0,0.0
-1.1,94.199,0.878,317.0,1.0
1.1,93.994,4.864,135.0,0.0
1.1,93.994,4.856,267.0,0.0
1.4,93.918,4.958,147.0,0.0
1.4,94.465,4.959,12.0,0.0
-2.9,92.201,0.861,405.0,0.0
-0.1,93.2,4.076,466.0,0.0
1.4,94.465,4.961,112.0,0.0
1.1,93.994,4.857,222.0,0.0
-2.9,92.201,0.883,320.0,0.0
-1.8,92.843,1.531,64.0,0.0
1.4,93.444,4.965,536.0,0.0
-1.8,93.075,1.41,255.0,0.0
1.4,94.465,4.96,141.0,0.0
1.1,93.994,4.857,178.0,0.0
-2.9,92.963,1.26,351.0,0.0
1.4,93.918,4.957,885.0,0.0
-1.8,92.893,1.281,358.0,1.0
1.1,93.994,4.856,53.0,0.0
-3.4,92.649,0.714,66.0,0.0
-1.8,93.075,1.445,179.0,1.0
1.4,93.918,4.961,47.0,0.0
-0.1,93.2,4.12,214.0,0.0
1.1,93.994,4.86,596.0,0.0
1.1,93.994,4.857,593.0,0.0
1.4,93.918,4.963,228.0,0.0
1.4,93.918,4.961,44.0,0.0
1.4,93.444,4.965,384.0,0.0
-1.8,92.893,1.281,110.0,0.0
-1.8,92.893,1.299,112.0,0.0
1.4,93.918,4.96,691.0,0.0
1.1,93.994,4.856,147.0,0.0
-1.7,94.027,0.904,122.0,0.0
1.4,93.444,4.965,160.0,0.0
1.4,94.465,4.967,606.0,0.0
-0.1,93.2,4.153,255.0,0.0
1.4,93.918,4.961,376.0,0.0
1.4,93.918,4.96,273.0,0.0
-1.8,92.893,1.354,287.0,1.0
1.4,94.465,4.864,63.0,0.0
1.4,94.465,4.865,252.0,0.0
-0.1,93.2,4.191,151.0,1.0
1.4,93.444,4.965,55.0,0.0
-1.8,92.893,1.313,1077.0,0.0
1.1,93.994,4.857,99.0,0.0
-1.8,92.893,1.299,94.0,0.0
-3.4,92.649,0.714,192.0,1.0
1.4,94.465,4.866,280.0,0.0
1.4,93.918,4.968,324.0,0.0
-1.1,94.767,1.046,787.0,2.0
1.4,93.918,4.958,258.0,0.0
1.4,93.918,4.962,51.0,0.0
1.1,93.994,4.856,1446.0,0.0
1.4,94.465,4.961,161.0,0.0
-1.8,92.893,1.334,97.0,0.0
1.4,93.918,4.961,59.0,0.0
1.1,93.994,4.86,178.0,0.0
-1.8,92.893,1.299,133.0,0.0
-0.1,93.2,4.153,266.0,1.0
1.1,93.994,4.858,24.0,0.0
1.4,94.465,4.959,23.0,0.0
-1.8,92.893,1.334,68.0,1.0
-2.9,92.201,0.861,123.0,0.0
1.1,93.994,4.86,238.0,0.0
1.4,93.918,4.962,259.0,0.0
-1.8,93.749,0.654,184.0,2.0
1.1,93.994,4.857,533.0,0.0
-1.8,93.075,1.405,109.0,1.0
1.4,93.918,4.957,153.0,0.0
1.4,93.444,4.968,89.0,0.0
1.4,93.918,4.957,401.0,0.0
-0.1,93.2,4.191,164.0,0.0
1.1,93.994,4.856,231.0,0.0
1.4,93.444,4.963,245.0,0.0
1.1,93.994,4.86,270.0,0.0
-1.8,92.893,1.266,647.0,0.0
1.1,93.994,4.857,373.0,0.0
1.1,93.994,4.857,629.0,0.0
-1.8,92.893,1.354,174.0,1.0
-1.8,93.075,1.405,123.0,1.0
1.1,93.994,4.857,437.0,0.0
-3.4,92.431,0.742,84.0,2.0
1.1,93.994,4.855,291.0,0.0
1.4,93.444,4.965,588.0,0.0
1.4,94.465,4.959,230.0,0.0
-1.8,92.893,1.25,31.0,1.0
1.4,94.465,4.955,190.0,0.0
-1.8,92.893,1.27,142.0,0.0
1.4,94.465,4.961,440.0,0.0
1.4,94.465,4.959,11.0,0.0
1.1,93.994,4.856,79.0,0.0
-1.8,93.075,1.4,222.0,0.0
-1.8,93.075,1.423,119.0,1.0
1.1,93.994,4.858,114.0,0.0
1.4,93.918,4.963,498.0,0.0
1.1,93.994,4.856,29.0,0.0
-1.8,92.893,1.334,303.0,0.0
-1.8,93.075,1.41,172.0,0.0
-1.8,92.893,1.266,25.0,0.0
-1.8,92.893,1.344,150.0,1.0
1.4,93.444,4.964,103.0,0.0
1.4,94.465,4.864,299.0,0.0
-1.8,92.893,1.334,644.0,1.0
-1.7,94.055,0.761,189.0,0.0
1.4,93.444,4.964,112.0,0.0
1.1,93.994,4.856,374.0,0.0
-1.8,92.893,1.354,303.0,0.0
-0.1,93.2,4.12,581.0,0.0
1.4,93.444,4.968,67.0,0.0
1.4,94.465,4.961,167.0,0.0
1.4,94.465,4.96,126.0,0.0
-0.1,93.2,4.191,1091.0,2.0
-1.8,92.893,1.266,277.0,0.0
1.4,93.918,4.968,12.0,0.0
1.4,94.465,4.959,64.0,0.0
-1.8,92.893,1.344,101.0,0.0
-1.8,92.893,1.299,528.0,0.0
-1.8,92.893,1.25,71.0,0.0
-3.0,92.713,0.707,554.0,0.0
1.4,93.444,4.963,238.0,0.0
1.4,94.465,4.967,72.0,0.0
1.1,93.994,4.857,64.0,0.0
-1.8,92.893,1.334,796.0,0.0
1.4,93.444,4.964,63.0,0.0
-1.8,92.893,1.327,72.0,0.0
-2.9,92.963,1.26,198.0,0.0
-1.8,92.893,1.264,337.0,0.0
1.4,93.918,4.963,376.0,0.0
-2.9,92.963,1.26,400.0,0.0
1.4,93.444,4.963,50.0,0.0
1.4,93.918,4.96,104.0,0.0
1.4,94.465,4.961,63.0,0.0
1.4,93.918,4.962,305.0,0.0
-1.8,92.893,1.266,54.0,0.0
1.1,93.994,4.856,71.0,0.0
1.4,93.444,4.967,329.0,0.0
-1.8,92.893,1.334,133.0,0.0
1.4,94.465,4.864,768.0,0.0
1.4,93.918,4.963,564.0,0.0
1.4,93.918,4.957,116.0,0.0
1.4,94.465,4.865,147.0,0.0
1.1,93.994,4.857,47.0,0.0
1.4,94.465,4.961,64.0,0.0
-1.8,92.893,1.281,537.0,1.0
-1.8,92.893,1.313,51.0,0.0
1.1,93.994,4.857,45.0,0.0
1.1,93.994,4.859,546.0,0.0
1.4,93.444,4.964,113.0,0.0
-1.8,92.893,1.266,384.0,0.0
1.4,93.918,4.963,103.0,0.0
1.1,93.994,4.859,803.0,0.0
1.4,93.918,4.962,119.0,0.0
1.4,93.444,4.964,146.0,0.0
1.4,94.465,4.961,198.0,0.0
-1.8,92.893,1.25,19.0,0.0
1.4,93.444,4.968,84.0,0.0
-0.1,93.2,4.153,67.0,0.0
1.4,93.918,4.961,216.0,0.0
-0.1,93.2,4.076,549.0,0.0
-1.8,92.893,1.344,246.0,1.0
-1.8,93.075,1.445,430.0,0.0
1.4,94.465,4.962,50.0,0.0
-1.8,93.075,1.405,316.0,1.0
1.4,93.918,4.961,129.0,0.0
-0.1,93.2,4.12,54.0,0.0
-1.8,92.893,1.299,82.0,0.0
1.4,94.465,4.864,126.0,0.0
-1.8,92.893,1.291,209.0,0.0
1.4,93.918,4.962,63.0,0.0
1.1,93.994,4.864,226.0,0.0
-1.7,94.215,0.884,860.0,1.0
-1.8,92.893,1.291,131.0,0.0
1.4,93.444,4.962,21.0,0.0
-3.4,92.379,0.797,92.0,1.0
1.4,93.918,4.962,148.0,0.0
-1.8,92.893,1.313,211.0,1.0
-1.8,93.075,1.415,540.0,2.0
1.4,94.465,4.961,100.0,0.0
1.4,93.444,4.964,16.0,0.0
1.4,93.444,4.963,80.0,0.0
1.4,93.444,4.964,51.0,0.0
1.1,93.994,4.856,284.0,0.0
-0.1,93.2,4.076,78.0,0.0
1.1,93.994,4.864,28.0,0.0
1.4,93.444,4.965,127.0,0.0
1.1,93.994,4.864,34.0,0.0
-1.8,93.075,1.41,304.0,0.0
1.4,94.465,4.864,170.0,0.0
1.4,93.444,4.963,86.0,0.0
1.4,93.918,4.959,96.0,0.0
-3.4,92.431,0.731,126.0,0.0
-1.8,92.893,1.313,111.0,0.0
1.4,93.444,4.965,104.0,0.0
-0.1,93.2,4.076,1166.0,0.0
1.4,93.918,4.961,212.0,0.0
-1.8,92.893,1.313,53.0,0.0
-1.8,92.893,1.25,83.0,1.0
1.4,93.918,4.957,102.0,0.0
1.4,93.444,4.967,276.0,0.0
1.4,94.465,4.96,325.0,0.0
1.4,93.918,4.962,119.0,0.0
1.4,93.444,4.965,600.0,0.0
1.1,93.994,4.86,1036.0,0.0
-1.8,92.893,1.299,242.0,0.0
-0.1,93.2,4.153,144.0,0.0
1.1,93.994,4.855,337.0,0.0
-0.1,93.2,4.076,149.0,0.0
1.1,93.994,4.864,60.0,0.0
-0.1,93.2,4.12,210.0,0.0
-1.8,92.893,1.299,52.0,0.0
-1.8,93.075,1.405,59.0,1.0
-1.1,94.601,1.043,258.0,2.0
1.1,93.994,4.856,168.0,0.0
-1.8,92.893,1.27,81.0,0.0
-1.8,92.843,1.687,103.0,0.0
1.4,93.918,4.963,351.0,0.0
-1.8,92.893,1.313,126.0,0.0
1.1,93.994,4.857,129.0,0.0
-1.8,93.075,1.453,327.0,1.0
1.4,93.444,4.968,109.0,0.0
1.1,93.994,4.855,1692.0,0.0
1.4,94.465,4.967,442.0,0.0
-1.8,92.893,1.299,214.0,1.0
-0.1,93.2,4.021,66.0,1.0
1.4,93.918,4.962,144.0,0.0
1.1,93.994,4.855,345.0,0.0
1.4,94.465,4.866,314.0,0.0
1.4,93.918,4.962,364.0,0.0
-1.8,92.893,1.291,325.0,0.0
-0.1,93.2,4.191,681.0,0.0
1.4,93.444,4.963,186.0,0.0
1.4,93.444,4.965,209.0,0.0
1.4,94.465,4.866,89.0,0.0
1.4,93.918,4.961,248.0,0.0
-1.8,93.075,1.405,506.0,0.0
1.1,93.994,4.864,160.0,0.0
1.4,93.918,4.963,82.0,0.0
1.4,93.918,4.962,1422.0,0.0
1.4,93.918,4.96,190.0,0.0
-1.8,92.893,1.266,17.0,0.0
-1.8,93.075,1.365,494.0,2.0
1.4,93.444,4.964,75.0,0.0
-0.1,93.2,4.076,758.0,0.0
-1.8,93.075,1.392,66.0,0.0
1.4,93.444,4.966,1735.0,0.0
1.4,93.918,4.961,127.0,0.0
-0.1,93.2,4.021,32.0,0.0
1.4,93.918,4.968,79.0,0.0
1.1,93.994,4.857,112.0,0.0
1.4,93.444,4.968,177.0,0.0
-1.8,92.893,1.313,345.0,1.0
1.4,93.444,4.963,74.0,0.0
-1.8,93.075,1.453,581.0,0.0
-0.1,93.2,4.12,635.0,1.0
1.4,93.918,4.962,180.0,0.0
1.4,93.444,4.964,222.0,0.0
1.4,94.465,4.967,358.0,0.0
1.1,93.994,4.858,125.0,0.0
-1.8,93.075,1.405,400.0,0.0
-1.8,92.893,1.327,195.0,1.0
1.4,93.918,4.963,82.0,0.0
-1.8,93.075,1.365,815.0,0.0
-0.1,93.2,4.021,163.0,1.0
